;distance;actual_delivery_time
0;7.548883747944916;14.989944863699659
1;16.98765077230483;33.30294711121006
2;8.76546843157814;21.744367874414056
3;7.546766791830545;14.9105509462347
4;12.527036667613636;22.087150745910314
5;9.997620509849929;19.593061270658236
6;6.7092329488808184;17.403363567394944
7;10.869265519788883;30.759443983863697
8;10.497104661629438;18.43585402990884
9;9.177357011114836;35.64221209816013
10;7.831060305453004;20.73889843132298
11;5.764778618258561;15.980728854581331
12;1.9111747054643495;8.594883642156576
13;8.591167636844872;15.526743810246227
14;10.992034372657859;27.921305066797366
15;6.676264950694534;16.687163771286137
16;7.875618390799976;25.74821267029043
17;14.498647498948834;23.963259114964455
18;6.188414303418182;19.15753221009688
19;4.775814223128708;16.65251078072462
20;3.833309434179754;13.787413733651373
21;10.555498359887634;25.974558726174763
22;8.022892374730752;24.90990236326956
23;3.096642264843411;51.721527290368286
24;8.041429973001229;24.543900888180467
25;3.5862876198195677;17.58853092857526
26;12.341091393300774;25.326367575467724
27;5.19805959073747;20.422978019015282
28;12.730924223008786;25.691726726495798
29;2.8199828078346423;13.245588132517655
30;5.786278001237102;22.453118913659672
31;5.431701468896721;13.561158092184234
32;2.938343882193994;6.774440581633409
33;7.577236699486053;16.990526706502592
34;6.319030640751563;14.980038807209752
35;4.290778236483414;12.583498672416386
36;9.373217158679466;19.953043339121717
37;9.693611444339437;24.66535787083385
38;9.392089746766766;17.97075599037264
39;4.417752054882635;17.560939150748375
40;5.819958792435193;15.920315307309647
41;11.564749760332672;24.61971960608971
42;12.25613407803047;21.85365075590226
43;8.768458578532229;33.78020394359866
44;17.60036880391556;32.9189752740796
45;10.09120227556657;29.192629232279693
46;7.092949768359544;13.687263418535467
47;5.067296941335427;10.855422562338164
48;8.252094936225552;28.068019866668287
49;18.14528126810858;34.08718627092517
50;7.558036853191511;17.64738136890144
51;10.298709468491603;19.0879629130042
52;7.020142584834632;21.502865703201138
53;5.760512372833551;17.835309991424747
54;4.069125791657372;11.256742051957392
55;12.274489888850512;26.264688756625414
56;6.404959440668503;22.256574663291453
57;2.7872864544112232;9.386432147601024
58;6.442325044204606;19.01083856912465
59;8.67356941523424;17.60690999545197
60;5.47835163698029;14.655329632386213
61;14.060595906137697;42.004631314751585
62;10.082749914948431;18.519721632658307
63;10.979560384356622;19.585909565129455
64;17.976429834694127;33.992099095359166
65;23.113029183450916;33.857946050100466
66;4.247602355277252;13.076047264877527
67;5.479514730765627;10.071053146240638
68;16.35996964793398;29.399966933725548
69;14.731383366656507;54.58783990040735
70;5.251333033715853;12.80564126630283
71;6.878019626921449;16.259957654376063
72;10.596379749695327;21.81224108120258
73;6.2738712897793905;17.793119661733602
74;2.293925631302251;26.441054888066503
75;10.096831520294723;25.296912294054707
76;9.759190909273654;14.709060437724636
77;10.460966875960857;21.99870579616718
78;3.51590445621365;9.472015782880106
79;3.3047879233227246;12.293770743679366
80;9.930084338135334;18.36666404162967
81;16.575666954474222;27.177621270757466
82;3.5194508360675316;13.51391656448285
83;9.210694572127835;23.968201597161375
84;10.666916891651885;18.98634750710856
85;3.2655841048592693;14.610952261559362
86;9.762077678146177;21.477199727123665
87;12.1101090004836;22.188200370672654
88;5.705706592291159;24.36903685845238
89;7.929991857840009;22.898167132593965
90;5.8148637253103015;18.365326781359233
91;6.6193565520872735;17.147244022171556
92;9.918785813515044;29.15519606823743
93;3.593594568628796;28.03258668063913
94;9.270853783086928;18.290250989643663
95;13.97738863364141;29.285711284129597
96;13.849748731362125;43.903728463731284
97;9.935792380002704;21.88370430390571
98;5.85168016034583;20.299416920702885
99;6.281028893240475;16.106042690805868
100;10.622833530024172;24.383533919654596
101;4.549688725563202;16.648269124894803
102;11.86021329915059;25.55286417310942
103;5.174401058924297;13.943696437985118
104;12.845194900236036;23.371186320689944
105;8.335105080897067;28.148127280421086
106;3.43565772829075;15.78717805959398
107;5.492474397734674;12.538754681248019
108;8.877005973323932;18.781552555413626
109;2.8988683994634146;12.165003042301855
110;5.573755059687708;18.16984628266806
111;3.9061600651528634;18.630655977429896
112;7.6875543190209115;25.026617145125506
113;7.759719984442245;17.207617208811964
114;8.168078830633325;19.11978908477734
115;6.24887921254206;17.182812230789864
116;12.643310689284668;24.27033373448048
117;11.020329675422254;21.644624853042345
118;5.084270886507072;19.00273753117682
119;13.369991037868067;23.28214016118257
120;6.826110551055142;17.379478200559625
121;5.610668928369213;11.080538932286007
122;8.122890208731471;26.68742662902362
123;7.5486084467981405;23.932172330374925
124;7.307412385164869;18.69289614261389
125;5.002357786115338;10.793937944165371
126;3.8624509723880447;14.584234164787379
127;10.865814541845914;28.544995553846583
128;2.526984238959569;8.675936060238547
129;3.535735079621933;9.426135267420586
130;8.567022864852527;21.483523443233288
131;5.694876136024803;21.89779535585613
132;5.772871617324321;15.54120394934247
133;4.138236832370943;14.547975739818025
134;8.950984111024347;20.091293539389763
135;11.552023591720145;22.24227678086078
136;4.324657997374636;12.118084597636646
137;4.242640485762666;11.772917451699985
138;7.056403020456173;14.462213577518769
139;5.774057434255759;14.801291222282044
140;4.520163913082242;18.616538339578675
141;17.88247674833298;33.618701963664975
142;7.504323989998722;18.332301119601514
143;5.384065439892867;28.89796154276287
144;8.812357590104849;18.24410342226048
145;6.183765572316783;14.236418198305815
146;20.86138778646097;37.562652609607305
147;9.65188704008385;28.3318104453394
148;4.882023751431756;13.770249858944503
149;7.774007951372598;33.46445417483132
150;10.304290576064835;21.52842355408024
151;5.750847952076433;13.77438306851784
152;9.784641388126845;28.749769292155165
153;7.420509072016851;21.53536661201329
154;11.734502635035321;24.11425484769097
155;5.9622892223571435;12.94039259141735
156;12.560595308914463;29.31145191523339
157;3.329955316778305;13.063475709384234
158;2.790347583458911;9.6865208699917
159;4.028221584183704;12.113477901343815
160;8.499386627699103;30.341983961457554
161;8.841181938012701;16.99887861887803
162;4.0310781359964185;14.732846482204124
163;11.340325381169958;20.59891180668874
164;9.684131173525309;37.69724992767158
165;4.036083281289915;10.353994587612558
166;10.063081557773872;21.94461810515577
167;7.106398718769689;21.119025829720535
168;5.058959737412472;30.231673611871244
169;6.838105339486239;21.0978677200633
170;3.9321034368673957;16.10835463595008
171;8.713935763115906;18.4044133212335
172;4.2026880699660865;17.881493712491107
173;3.623383134620354;16.19019225128789
174;4.492243039523366;18.627378044940265
175;7.093993258396822;19.78155057047757
176;7.687627259875104;22.96051859062937
177;12.959065916117938;25.508727269406286
178;4.7806254212263495;18.860157973996273
179;5.6546687288624655;20.920926047744757
180;7.519436454606333;18.55293819170864
181;16.96964017904599;30.19413840722096
182;4.375083344673865;20.268784950633368
183;4.251585971912172;12.843613464886879
184;11.65032879281742;37.94143389556132
185;10.686960506994108;19.717805333107187
186;3.1755374137493875;11.991330043193065
187;5.424927628136095;17.620283775415167
188;8.184246952299986;21.52163206709615
189;14.677557626797162;24.743058246316128
190;3.579651226606104;10.49157816682835
191;6.82608286640773;12.960398075061313
192;10.983807995808537;19.914847381711184
193;8.696052111361162;20.776734970432578
194;14.70661456074611;45.442563797608756
195;3.3650926404331134;11.874088597845272
196;10.03672726585695;30.268648250892088
197;4.848469553706408;19.35123573887017
198;4.239037498658465;14.946497043119479
199;13.441398331161103;25.422607466181578
200;8.844930656909355;45.476783813805454
201;5.222146075628243;27.747942421768464
202;3.3297393186047657;16.33627459334503
203;7.667720419462484;19.407017418695027
204;6.2893634512178815;28.652589759778596
205;6.795103143799971;18.783457043028854
206;9.970128344959512;30.320249287004618
207;8.137127992888038;24.837160387030067
208;10.496276737164049;25.8192319373786
209;17.168430835211574;31.190833000051594
210;11.43884350370302;24.17056018748037
211;11.269686709863599;28.86400260645959
212;14.453267824291828;26.595723353633993
213;4.597706043351654;21.82025967667665
214;15.992616683629768;26.313838525186
215;5.681532535968304;18.41774648860252
216;4.628149781626158;12.8978858004999
217;5.673588536075138;23.82302488686947
218;9.490373499499928;23.05471137812843
219;10.350844505339767;23.515037060930908
220;4.078205145900348;9.32733729604903
221;5.274285721275077;16.850805174350594
222;6.898751825143795;15.2378947742541
223;10.769457948551066;19.655506501961597
224;9.302635964920716;25.62092399457264
225;13.748169881810231;28.376916274762827
226;7.633342315877404;18.470868777393665
227;15.863451471019157;32.07723785063927
228;5.264699751315903;17.547453307964112
229;8.98903429630943;17.227330273878827
230;11.118711836175756;22.49951939038216
231;3.4382604595737716;14.344701457335603
232;13.091423837724387;23.94771722550717
233;10.481012869660015;20.86996066239338
234;5.623936337883578;19.148295838259546
235;4.316200380640115;15.16471338791267
236;11.929242282774233;34.755250683211415
237;4.672775175019757;12.475494765940319
238;12.517219678650488;18.820351417386952
239;6.088562652636121;14.677189196367042
240;6.308804140536739;27.832474251082438
241;10.023336504192327;18.707232039638782
242;7.292779934444636;15.926191679320029
243;6.004378320459696;13.422542667500569
244;4.8468706770143735;14.831064756724416
245;13.437662401528087;24.243340122372054
246;7.448947007922383;21.041948297956594
247;7.4494870990562925;19.906062184148176
248;7.426604915593387;12.84327088036559
249;3.4032693083889685;11.305363573400138
250;7.495296552125617;34.507647936321774
251;3.4949470914422105;14.530321901423928
252;6.842330092313225;14.371307955524877
253;6.105637940218135;28.305120552838737
254;3.411572971746288;23.62462376140503
255;8.272469297578123;35.871496769626205
256;4.112261449583686;21.099480230334766
257;12.729830454856799;21.719267517704324
258;9.259940811661657;27.27505655181599
259;5.174992374340658;11.457943653236866
260;6.720201745671047;28.134330585472508
261;3.0605871964100024;9.661701643145399
262;9.63887416064373;23.809888237729353
263;9.944133057156408;24.39647157957918
264;17.971592177402254;26.467253934675306
265;8.747350011587768;19.659829450500737
266;3.513989258550875;15.386814924771548
267;5.887962121025866;21.900875007050594
268;11.127126419420733;26.504785610523186
269;3.502543719339205;22.610039012401973
270;5.120071965606195;16.09429976489293
271;7.850980473736383;17.77848562726778
272;13.578944617081248;26.739626248461143
273;8.498826621955029;17.351369642260718
274;3.7079242719781274;8.186825534065848
275;19.10147365172642;30.091123884745926
276;12.861777164461737;25.924924822387013
277;9.954035839525819;37.05426692886297
278;6.210761861202334;24.69535861133907
279;6.450276633532788;16.82654868623757
280;11.292477043150202;32.043330709836944
281;4.942881556695907;31.343421614375366
282;12.362024728901678;38.12659332016496
283;5.412335004922851;20.670056467433337
284;15.904194727876046;33.18765662137291
285;5.623399630660574;17.87378547455346
